Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score,target,pf_home,pa_home,game played_home,per_home,s_round_home,position_home,pf_away,pa_away,game played_away,per_away,s_round_away,position_away,result_home_l5,pf_home_l5,pa_home_l5,game played_home_l5,result_away_l5,pf_away_l5,pa_away_l5,game played_away_l5
Sat 13 Jul 4:35pm,Marvel Stadium,45682.0,17,2019,ESS,NTH,86.0,81.0,False,1162.0,1138.0,15.0,1.0210896309314588,17.0,9.0,1264.0,1266.0,15.0,0.9984202211690363,17.0,10.0,12.0,320.0,320.0,4.0,12.0,360.0,273.0,4.0
Sat 13 Jul 7:25pm,GMHBA Stadium,24035.0,17,2019,GEE,STK,84.0,57.0,False,1399.0,995.0,15.0,1.406030150753769,17.0,1.0,1094.0,1355.0,15.0,0.8073800738007381,17.0,15.0,8.0,311.0,244.0,4.0,4.0,282.0,406.0,4.0
Sat 13 Jul 7:25pm,Heritage Bank Stadium,8741.0,17,2019,GCS,ADE,56.0,151.0,False,917.0,1367.0,15.0,0.6708119970738844,17.0,18.0,1183.0,1127.0,15.0,1.049689440993789,17.0,8.0,0.0,257.0,422.0,4.0,8.0,296.0,326.0,4.0
Sun 14 Jul 1:10pm,MCG,38986.0,17,2019,RCH,GWS,94.0,67.0,False,1263.0,1226.0,15.0,1.030179445350734,17.0,6.0,1377.0,1098.0,15.0,1.2540983606557377,17.0,5.0,8.0,358.0,333.0,4.0,4.0,297.0,321.0,4.0
Sun 14 Jul 3:20pm,Marvel Stadium,26781.0,17,2019,WBD,MEL,74.0,66.0,False,1201.0,1279.0,15.0,0.9390148553557467,17.0,12.0,1102.0,1380.0,15.0,0.7985507246376812,17.0,16.0,12.0,313.0,278.0,4.0,8.0,321.0,376.0,4.0
Sun 14 Jul 4:10pm,Adelaide Oval,33118.0,17,2019,POR,BRL,49.0,97.0,False,1242.0,1126.0,15.0,1.103019538188277,17.0,7.0,1361.0,1221.0,15.0,1.1146601146601147,17.0,4.0,8.0,288.0,266.0,4.0,12.0,379.0,285.0,4.0
Fri 19 Jul 7:20pm,Adelaide Oval,47735.0,18,2019,ADE,ESS,75.0,96.0,False,1334.0,1183.0,16.0,1.1276415891800506,18.0,7.0,1248.0,1219.0,16.0,1.0237899917965545,18.0,8.0,8.0,365.0,321.0,4.0,16.0,406.0,401.0,5.0
Sat 20 Jul 1:45pm,MCG,41642.0,18,2019,RCH,POR,101.0,63.0,False,1357.0,1293.0,16.0,1.0494972931167827,18.0,5.0,1291.0,1223.0,16.0,1.0556009811937859,18.0,9.0,12.0,415.0,296.0,4.0,8.0,337.0,363.0,5.0
Sat 20 Jul 2:10pm,Marvel Stadium,31765.0,18,2019,CAR,GCS,99.0,75.0,False,1164.0,1401.0,16.0,0.8308351177730193,18.0,17.0,973.0,1518.0,16.0,0.6409749670619236,18.0,18.0,8.0,348.0,345.0,4.0,0.0,241.0,474.0,4.0
Sat 20 Jul 4:35pm,GIANTS Stadium,15467.0,18,2019,GWS,COL,122.0,75.0,False,1444.0,1192.0,16.0,1.2114093959731544,18.0,6.0,1364.0,1164.0,16.0,1.1718213058419245,18.0,2.0,4.0,303.0,333.0,4.0,8.0,260.0,298.0,4.0
Sat 20 Jul 6:10pm,Optus Stadium,33594.0,18,2019,FRE,SYD,52.0,51.0,False,1175.0,1224.0,16.0,0.9599673202614379,18.0,13.0,1234.0,1295.0,16.0,0.9528957528957529,18.0,14.0,4.0,330.0,449.0,5.0,8.0,303.0,259.0,4.0
Sat 20 Jul 7:25pm,Gabba,23833.0,18,2019,BRL,NTH,87.0,75.0,False,1458.0,1270.0,16.0,1.148031496062992,18.0,3.0,1345.0,1352.0,16.0,0.9948224852071006,18.0,12.0,16.0,413.0,256.0,4.0,8.0,342.0,287.0,4.0
Sun 21 Jul 1:10pm,MCG,53636.0,18,2019,GEE,HAW,61.0,85.0,False,1483.0,1052.0,16.0,1.4096958174904943,18.0,1.0,1225.0,1224.0,16.0,1.0008169934640523,18.0,11.0,8.0,291.0,264.0,4.0,8.0,362.0,371.0,5.0
Sun 21 Jul 2:50pm,TIO Traegar Park,7164.0,18,2019,MEL,WCE,78.0,91.0,False,1168.0,1454.0,16.0,0.8033012379642366,18.0,16.0,1352.0,1193.0,16.0,1.1332774518021793,18.0,4.0,8.0,330.0,352.0,4.0,12.0,382.0,251.0,4.0
Sun 21 Jul 4:40pm,Marvel Stadium,21705.0,18,2019,STK,WBD,116.0,89.0,False,1151.0,1439.0,16.0,0.7998610145934677,18.0,15.0,1275.0,1345.0,16.0,0.9479553903345725,18.0,10.0,4.0,339.0,490.0,5.0,16.0,387.0,344.0,5.0
Fri 26 Jul 7:50pm,MCG,78722.0,19,2019,COL,RCH,66.0,98.0,False,1439.0,1286.0,17.0,1.1189735614307932,19.0,4.0,1458.0,1356.0,17.0,1.075221238938053,19.0,5.0,8.0,335.0,420.0,5.0,16.0,448.0,258.0,4.0
Sat 27 Jul 1:45pm,UTAS Stadium,15157.0,19,2019,HAW,BRL,60.0,87.0,False,1310.0,1285.0,17.0,1.0194552529182879,19.0,10.0,1545.0,1345.0,17.0,1.1486988847583643,19.0,2.0,12.0,370.0,336.0,5.0,20.0,500.0,331.0,5.0
Sat 27 Jul 2:10pm,MCG,38369.0,19,2019,CAR,ADE,87.0,60.0,False,1263.0,1476.0,17.0,0.8556910569105691,19.0,16.0,1409.0,1279.0,17.0,1.1016419077404223,19.0,8.0,12.0,347.0,317.0,4.0,4.0,339.0,349.0,4.0
Sat 27 Jul 2:35pm,Optus Stadium,54376.0,19,2019,WCE,NTH,121.0,72.0,False,1443.0,1271.0,17.0,1.135326514555468,19.0,3.0,1420.0,1439.0,17.0,0.9867963863794301,19.0,13.0,16.0,473.0,329.0,5.0,8.0,349.0,283.0,4.0
Sat 27 Jul 7:10pm,Adelaide Oval,27591.0,19,2019,POR,GWS,55.0,56.0,False,1354.0,1324.0,17.0,1.0226586102719033,19.0,9.0,1566.0,1267.0,17.0,1.2359905288082083,19.0,6.0,8.0,321.0,364.0,5.0,4.0,334.0,340.0,4.0
Sat 27 Jul 7:25pm,Marvel Stadium,22854.0,19,2019,STK,MEL,104.0,85.0,False,1267.0,1528.0,17.0,0.8291884816753927,19.0,14.0,1246.0,1545.0,17.0,0.8064724919093851,19.0,17.0,4.0,375.0,503.0,5.0,8.0,408.0,443.0,5.0
Sun 28 Jul 1:10pm,Marvel Stadium,21181.0,19,2019,WBD,FRE,113.0,66.0,False,1364.0,1461.0,17.0,0.9336071184120466,19.0,12.0,1227.0,1275.0,17.0,0.9623529411764706,19.0,11.0,12.0,373.0,360.0,5.0,4.0,282.0,421.0,5.0
Sun 28 Jul 3:20pm,SCG,32911.0,19,2019,SYD,GEE,80.0,107.0,False,1285.0,1347.0,17.0,0.9539717891610987,19.0,15.0,1544.0,1137.0,17.0,1.3579595426561126,19.0,1.0,8.0,354.0,311.0,5.0,8.0,352.0,349.0,5.0
Sun 28 Jul 4:40pm,Heritage Bank Stadium,15759.0,19,2019,GCS,ESS,96.0,106.0,False,1048.0,1617.0,17.0,0.6481137909709338,19.0,18.0,1344.0,1294.0,17.0,1.0386398763523956,19.0,7.0,0.0,240.0,493.0,4.0,16.0,406.0,399.0,5.0
Fri 2 Aug 7:50pm,Marvel Stadium,33226.0,20,2019,NTH,HAW,86.0,64.0,False,1492.0,1560.0,18.0,0.9564102564102565,20.0,14.0,1370.0,1372.0,18.0,0.9985422740524781,20.0,11.0,8.0,421.0,404.0,5.0,12.0,367.0,341.0,5.0
Sat 3 Aug 1:45pm,Marvel Stadium,42940.0,20,2019,ESS,POR,67.0,126.0,False,1450.0,1390.0,18.0,1.0431654676258992,20.0,7.0,1409.0,1380.0,18.0,1.021014492753623,20.0,10.0,20.0,441.0,389.0,5.0,4.0,309.0,364.0,5.0
Sat 3 Aug 2:10pm,GIANTS Stadium,16116.0,20,2019,GWS,SYD,83.0,81.0,False,1622.0,1322.0,18.0,1.226928895612708,20.0,5.0,1365.0,1454.0,18.0,0.9387895460797799,20.0,15.0,8.0,390.0,395.0,5.0,4.0,352.0,355.0,5.0
Sat 3 Aug 2:35pm,Optus Stadium,36310.0,20,2019,FRE,GEE,95.0,61.0,False,1293.0,1388.0,18.0,0.9315561959654178,20.0,12.0,1651.0,1217.0,18.0,1.3566146261298275,20.0,1.0,4.0,277.0,449.0,5.0,12.0,403.0,362.0,5.0
Sat 3 Aug 7:10pm,Adelaide Oval,39984.0,20,2019,ADE,STK,92.0,70.0,False,1469.0,1366.0,18.0,1.075402635431918,20.0,8.0,1371.0,1613.0,18.0,0.8499690018598884,20.0,13.0,4.0,399.0,436.0,5.0,8.0,420.0,473.0,5.0
Sat 3 Aug 7:25pm,MCG,37254.0,20,2019,MEL,RCH,60.0,93.0,False,1331.0,1649.0,18.0,0.8071558520315343,20.0,17.0,1556.0,1422.0,18.0,1.0942334739803095,20.0,4.0,4.0,408.0,476.0,5.0,20.0,546.0,324.0,5.0
Sun 4 Aug 1:10pm,MCG,33577.0,20,2019,COL,GCS,120.0,51.0,False,1505.0,1384.0,18.0,1.0874277456647399,20.0,6.0,1144.0,1723.0,18.0,0.6639582124201974,20.0,18.0,4.0,319.0,445.0,5.0,0.0,336.0,599.0,5.0
Sun 4 Aug 3:20pm,Marvel Stadium,32802.0,20,2019,CAR,WCE,75.0,99.0,False,1350.0,1536.0,18.0,0.87890625,20.0,16.0,1564.0,1343.0,18.0,1.1645569620253164,20.0,2.0,16.0,434.0,377.0,5.0,16.0,488.0,330.0,5.0
Sun 4 Aug 4:40pm,Gabba,25831.0,20,2019,BRL,WBD,98.0,80.0,False,1632.0,1405.0,18.0,1.1615658362989323,20.0,3.0,1477.0,1527.0,18.0,0.9672560576293385,20.0,9.0,20.0,472.0,332.0,5.0,16.0,413.0,344.0,5.0
Fri 9 Aug 7:50pm,Manuka Oval,11741.0,21,2019,GWS,HAW,29.0,85.0,False,1705.0,1403.0,19.0,1.2152530292230934,21.0,5.0,1434.0,1458.0,19.0,0.9835390946502057,21.0,12.0,12.0,402.0,399.0,5.0,12.0,360.0,350.0,5.0
Sat 10 Aug 1:40pm,Adelaide Oval,29568.0,21,2019,POR,SYD,103.0,56.0,False,1535.0,1447.0,19.0,1.0608154803040775,21.0,9.0,1446.0,1537.0,19.0,0.940793754066363,21.0,15.0,8.0,394.0,365.0,5.0,0.0,340.0,387.0,5.0
Sat 10 Aug 1:45pm,MCG,31903.0,21,2019,MEL,COL,53.0,70.0,False,1391.0,1742.0,19.0,0.7985074626865671,21.0,17.0,1625.0,1435.0,19.0,1.132404181184669,21.0,6.0,4.0,394.0,462.0,5.0,8.0,402.0,415.0,5.0
Sat 10 Aug 4:35pm,Gabba,22530.0,21,2019,BRL,GCS,144.0,53.0,False,1730.0,1485.0,19.0,1.164983164983165,21.0,3.0,1195.0,1843.0,19.0,0.6483993488876831,21.0,18.0,20.0,463.0,338.0,5.0,0.0,336.0,626.0,5.0
Sat 10 Aug 7:25pm,Marvel Stadium,41816.0,21,2019,ESS,WBD,33.0,137.0,False,1517.0,1516.0,19.0,1.0006596306068603,21.0,7.0,1557.0,1625.0,19.0,0.9581538461538461,21.0,10.0,16.0,431.0,444.0,5.0,12.0,427.0,401.0,5.0
Sat 10 Aug 7:25pm,GMHBA Stadium,21664.0,21,2019,GEE,NTH,69.0,14.0,False,1712.0,1312.0,19.0,1.3048780487804879,21.0,1.0,1578.0,1624.0,19.0,0.9716748768472906,21.0,13.0,8.0,368.0,388.0,5.0,8.0,426.0,431.0,5.0
Sun 11 Aug 1:10pm,Marvel Stadium,17715.0,21,2019,STK,FRE,72.0,69.0,False,1441.0,1705.0,19.0,0.8451612903225807,21.0,14.0,1388.0,1449.0,19.0,0.9579020013802623,21.0,11.0,8.0,420.0,462.0,5.0,8.0,297.0,431.0,5.0
Sun 11 Aug 3:20pm,MCG,51039.0,21,2019,RCH,CAR,73.0,45.0,False,1649.0,1482.0,19.0,1.1126855600539811,21.0,4.0,1425.0,1635.0,19.0,0.8715596330275229,21.0,16.0,20.0,536.0,314.0,5.0,12.0,430.0,401.0,5.0
Sun 11 Aug 3:20pm,Optus Stadium,54994.0,21,2019,WCE,ADE,90.0,80.0,False,1663.0,1418.0,19.0,1.1727785613540198,21.0,2.0,1561.0,1436.0,19.0,1.0870473537604457,21.0,8.0,16.0,510.0,334.0,5.0,8.0,422.0,410.0,5.0
Fri 16 Aug 7:50pm,MCG,23700.0,22,2019,MEL,SYD,42.0,95.0,False,1444.0,1812.0,20.0,0.7969094922737306,22.0,17.0,1502.0,1640.0,20.0,0.9158536585365854,22.0,15.0,0.0,342.0,432.0,5.0,0.0,330.0,414.0,5.0
Sat 17 Aug 1:45pm,MCG,51786.0,22,2019,CAR,STK,78.0,68.0,False,1470.0,1708.0,20.0,0.860655737704918,22.0,16.0,1513.0,1774.0,20.0,0.8528748590755355,22.0,13.0,12.0,375.0,369.0,5.0,12.0,419.0,419.0,5.0
Sat 17 Aug 2:10pm,Gabba,35608.0,22,2019,BRL,GEE,75.0,74.0,False,1874.0,1538.0,20.0,1.2184655396618986,22.0,2.0,1781.0,1326.0,20.0,1.3431372549019607,22.0,1.0,20.0,513.0,317.0,5.0,12.0,382.0,331.0,5.0
Sat 17 Aug 4:05pm,Adelaide Oval,48175.0,22,2019,ADE,COL,48.0,114.0,False,1641.0,1526.0,20.0,1.0753604193971167,22.0,9.0,1695.0,1488.0,20.0,1.1391129032258065,22.0,5.0,8.0,458.0,399.0,5.0,12.0,409.0,401.0,5.0
Sat 17 Aug 6:10pm,Optus Stadium,47833.0,22,2019,FRE,ESS,55.0,87.0,False,1457.0,1521.0,20.0,0.957922419460881,22.0,12.0,1550.0,1653.0,20.0,0.9376890502117362,22.0,7.0,8.0,335.0,381.0,5.0,12.0,388.0,515.0,5.0
Sat 17 Aug 7:25pm,Marvel Stadium,17063.0,22,2019,NTH,POR,144.0,58.0,False,1592.0,1693.0,20.0,0.9403425871234495,22.0,14.0,1638.0,1503.0,20.0,1.089820359281437,22.0,8.0,4.0,328.0,427.0,5.0,8.0,396.0,377.0,5.0
Sun 18 Aug 1:10pm,MCG,57415.0,22,2019,RCH,WCE,88.0,82.0,False,1722.0,1527.0,20.0,1.1277013752455796,22.0,4.0,1753.0,1498.0,20.0,1.17022696929239,22.0,3.0,20.0,459.0,301.0,5.0,16.0,478.0,383.0,5.0
Sun 18 Aug 3:20pm,GIANTS Stadium,10139.0,22,2019,GWS,WBD,65.0,126.0,False,1734.0,1488.0,20.0,1.1653225806451613,22.0,6.0,1694.0,1658.0,20.0,1.0217129071170084,22.0,10.0,12.0,357.0,390.0,5.0,12.0,493.0,379.0,5.0
Sun 18 Aug 4:40pm,Marvel Stadium,31331.0,22,2019,HAW,GCS,118.0,48.0,False,1519.0,1487.0,20.0,1.0215198386012105,22.0,11.0,1248.0,1987.0,20.0,0.6280825364871666,22.0,18.0,12.0,378.0,316.0,5.0,0.0,331.0,620.0,5.0
Thu 19 Mar 7:40pm,MCG,0.0,1,2020,RCH,CAR,105.0,81.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri 20 Mar 7:50pm,Marvel Stadium,0.0,1,2020,WBD,COL,34.0,86.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 21 Mar 2:10pm,Marvel Stadium,0.0,1,2020,ESS,FRE,63.0,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 21 Mar 4:35pm,Adelaide Oval,0.0,1,2020,ADE,SYD,71.0,74.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 21 Mar 6:40pm,Heritage Bank Stadium,0.0,1,2020,GCS,POR,29.0,76.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat 21 Mar 7:40pm,GIANTS Stadium,0.0,1,2020,GWS,GEE,105.0,73.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 22 Mar 1:05pm,Marvel Stadium,0.0,1,2020,NTH,STK,56.0,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 22 Mar 3:35pm,MCG,0.0,1,2020,HAW,BRL,90.0,62.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun 22 Mar 3:40pm,Optus Stadium,0.0,1,2020,WCE,MEL,78.0,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu 11 Jun 7:40pm,MCG,0.0,2,2020,COL,RCH,36.0,36.0,False,86.0,34.0,1.0,2.5294117647058822,2.0,2.0,105.0,81.0,1.0,1.2962962962962963,2.0,6.0,4.0,86.0,34.0,1.0,4.0,105.0,81.0,1.0
Fri 12 Jun 7:50pm,GMHBA Stadium,0.0,2,2020,GEE,HAW,108.0,47.0,False,73.0,105.0,1.0,0.6952380952380952,2.0,14.0,90.0,62.0,1.0,1.4516129032258065,2.0,4.0,0.0,73.0,105.0,1.0,4.0,90.0,62.0,1.0
Sat 13 Jun 1:45pm,Gabba,0.0,2,2020,BRL,FRE,81.0,69.0,False,62.0,90.0,1.0,0.6888888888888889,2.0,15.0,57.0,63.0,1.0,0.9047619047619048,2.0,12.0,0.0,62.0,90.0,1.0,0.0,57.0,63.0,1.0
Sat 13 Jun 4:35pm,Marvel Stadium,0.0,2,2020,CAR,MEL,53.0,54.0,False,81.0,105.0,1.0,0.7714285714285715,2.0,13.0,51.0,78.0,1.0,0.6538461538461539,2.0,16.0,0.0,81.0,105.0,1.0,0.0,51.0,78.0,1.0
Sat 13 Jun 7:10pm,Adelaide Oval,0.0,2,2020,POR,ADE,110.0,35.0,False,76.0,29.0,1.0,2.6206896551724137,2.0,1.0,71.0,74.0,1.0,0.9594594594594594,2.0,11.0,4.0,76.0,29.0,1.0,0.0,71.0,74.0,1.0
Sat 13 Jun 7:40pm,Heritage Bank Stadium,0.0,2,2020,GCS,WCE,90.0,46.0,False,29.0,76.0,1.0,0.3815789473684211,2.0,18.0,78.0,51.0,1.0,1.5294117647058822,2.0,3.0,0.0,29.0,76.0,1.0,4.0,78.0,51.0,1.0
Sun 14 Jun 1:05pm,GIANTS Stadium,0.0,2,2020,GWS,NTH,60.0,80.0,False,105.0,73.0,1.0,1.4383561643835616,2.0,5.0,56.0,54.0,1.0,1.037037037037037,2.0,9.0,4.0,105.0,73.0,1.0,4.0,56.0,54.0,1.0
Sun 14 Jun 3:35pm,SCG,0.0,2,2020,SYD,ESS,73.0,79.0,False,74.0,71.0,1.0,1.0422535211267605,2.0,8.0,63.0,57.0,1.0,1.105263157894737,2.0,7.0,4.0,74.0,71.0,1.0,4.0,63.0,57.0,1.0
Sun 14 Jun 6:05pm,Marvel Stadium,0.0,2,2020,STK,WBD,88.0,49.0,False,54.0,56.0,1.0,0.9642857142857143,2.0,10.0,34.0,86.0,1.0,0.3953488372093023,2.0,17.0,0.0,54.0,56.0,1.0,0.0,34.0,86.0,1.0
Thu 18 Jun 7:40pm,MCG,0.0,3,2020,RCH,HAW,39.0,71.0,False,141.0,117.0,2.0,1.205128205128205,3.0,5.0,137.0,170.0,2.0,0.8058823529411765,3.0,13.0,6.0,141.0,117.0,2.0,4.0,137.0,170.0,2.0
Fri 19 Jun 7:50pm,Marvel Stadium,0.0,3,2020,WBD,GWS,57.0,33.0,False,83.0,174.0,2.0,0.47701149425287354,3.0,18.0,165.0,153.0,2.0,1.0784313725490196,3.0,8.0,0.0,83.0,174.0,2.0,4.0,165.0,153.0,2.0
Sat 20 Jun 1:45pm,Marvel Stadium,0.0,3,2020,NTH,SYD,60.0,71.0,False,136.0,114.0,2.0,1.1929824561403508,3.0,2.0,147.0,150.0,2.0,0.98,3.0,9.0,8.0,136.0,114.0,2.0,4.0,147.0,150.0,2.0
Sat 20 Jun 4:35pm,MCG,0.0,3,2020,COL,STK,81.0,37.0,False,122.0,70.0,2.0,1.7428571428571429,3.0,4.0,142.0,105.0,2.0,1.3523809523809525,3.0,6.0,6.0,122.0,70.0,2.0,4.0,142.0,105.0,2.0
Sat 20 Jun 7:40pm,GMHBA Stadium,0.0,3,2020,GEE,CAR,77.0,79.0,False,181.0,152.0,2.0,1.1907894736842106,3.0,7.0,134.0,159.0,2.0,0.8427672955974843,3.0,16.0,4.0,181.0,152.0,2.0,0.0,134.0,159.0,2.0
Sat 20 Jun 7:40pm,Gabba,0.0,3,2020,BRL,WCE,74.0,44.0,False,143.0,159.0,2.0,0.89937106918239,3.0,11.0,124.0,141.0,2.0,0.8794326241134752,3.0,12.0,4.0,143.0,159.0,2.0,4.0,124.0,141.0,2.0
Sun 21 Jun 3:05pm,Heritage Bank Stadium,0.0,3,2020,GCS,ADE,82.0,29.0,False,119.0,122.0,2.0,0.9754098360655737,3.0,10.0,106.0,184.0,2.0,0.5760869565217391,3.0,17.0,4.0,119.0,122.0,2.0,0.0,106.0,184.0,2.0
Sun 21 Jun 8:10pm,Heritage Bank Stadium,0.0,3,2020,FRE,POR,41.0,70.0,False,126.0,144.0,2.0,0.875,3.0,15.0,186.0,64.0,2.0,2.90625,3.0,1.0,0.0,126.0,144.0,2.0,8.0,186.0,64.0,2.0
Thu 25 Jun 7:40pm,SCG,0.0,4,2020,SYD,WBD,39.0,67.0,False,218.0,210.0,3.0,1.0380952380952382,4.0,7.0,140.0,207.0,3.0,0.6763285024154589,4.0,16.0,8.0,218.0,210.0,3.0,4.0,140.0,207.0,3.0
Fri 26 Jun 7:50pm,GIANTS Stadium,0.0,4,2020,GWS,COL,66.0,64.0,False,198.0,210.0,3.0,0.9428571428571428,4.0,12.0,203.0,107.0,3.0,1.897196261682243,4.0,2.0,4.0,198.0,210.0,3.0,10.0,203.0,107.0,3.0
Sat 27 Jun 1:45pm,Heritage Bank Stadium,0.0,4,2020,POR,WCE,89.0,41.0,False,256.0,105.0,3.0,2.4380952380952383,4.0,1.0,168.0,215.0,3.0,0.7813953488372093,4.0,15.0,12.0,256.0,105.0,3.0,4.0,168.0,215.0,3.0
Sat 27 Jun 4:35pm,Marvel Stadium,0.0,4,2020,STK,RCH,93.0,67.0,False,179.0,186.0,3.0,0.9623655913978495,4.0,11.0,180.0,188.0,3.0,0.9574468085106383,4.0,9.0,4.0,179.0,186.0,3.0,6.0,180.0,188.0,3.0
Sat 27 Jun 7:40pm,Heritage Bank Stadium,0.0,4,2020,GCS,FRE,64.0,51.0,False,201.0,151.0,3.0,1.3311258278145695,4.0,3.0,167.0,214.0,3.0,0.780373831775701,4.0,17.0,8.0,201.0,151.0,3.0,0.0,167.0,214.0,3.0
Sat 27 Jun 7:40pm,MCG,0.0,4,2020,ESS,CAR,51.0,52.0,False,142.0,130.0,2.0,1.0923076923076922,4.0,4.0,213.0,236.0,3.0,0.902542372881356,4.0,13.0,8.0,142.0,130.0,2.0,4.0,213.0,236.0,3.0
Sun 28 Jun 1:05pm,Gabba,0.0,4,2020,BRL,ADE,83.0,46.0,False,217.0,203.0,3.0,1.0689655172413792,4.0,5.0,135.0,266.0,3.0,0.5075187969924813,4.0,18.0,8.0,217.0,203.0,3.0,0.0,135.0,266.0,3.0
Sun 28 Jun 3:35pm,MCG,0.0,4,2020,MEL,GEE,44.0,47.0,False,105.0,131.0,2.0,0.8015267175572519,4.0,14.0,258.0,231.0,3.0,1.1168831168831168,4.0,10.0,4.0,105.0,131.0,2.0,4.0,258.0,231.0,3.0
Sun 28 Jun 6:10pm,Marvel Stadium,0.0,4,2020,HAW,NTH,58.0,54.0,False,208.0,209.0,3.0,0.9952153110047847,4.0,8.0,196.0,185.0,3.0,1.0594594594594595,4.0,6.0,8.0,208.0,209.0,3.0,8.0,196.0,185.0,3.0
Thu 2 Jul 7:40pm,Marvel Stadium,0.0,5,2020,CAR,STK,55.0,73.0,False,265.0,287.0,4.0,0.9233449477351916,5.0,12.0,272.0,253.0,4.0,1.075098814229249,5.0,7.0,8.0,265.0,287.0,4.0,8.0,272.0,253.0,4.0
Fri 3 Jul 7:50pm,MCG,0.0,5,2020,COL,ESS,48.0,63.0,False,267.0,173.0,4.0,1.5433526011560694,5.0,5.0,193.0,182.0,3.0,1.0604395604395604,5.0,8.0,10.0,267.0,173.0,4.0,8.0,193.0,182.0,3.0
Sat 4 Jul 1:45pm,Heritage Bank Stadium,0.0,5,2020,WCE,SYD,77.0,43.0,False,209.0,304.0,4.0,0.6875,5.0,16.0,257.0,277.0,4.0,0.927797833935018,5.0,11.0,4.0,209.0,304.0,4.0,8.0,257.0,277.0,4.0
Sat 4 Jul 4:35pm,GMHBA Stadium,0.0,5,2020,GEE,GCS,89.0,52.0,False,305.0,275.0,4.0,1.1090909090909091,5.0,6.0,265.0,202.0,4.0,1.311881188118812,5.0,2.0,8.0,305.0,275.0,4.0,12.0,265.0,202.0,4.0
Sat 4 Jul 7:40pm,Gabba,0.0,5,2020,BRL,POR,85.0,48.0,False,300.0,249.0,4.0,1.2048192771084338,5.0,3.0,345.0,146.0,4.0,2.363013698630137,5.0,1.0,12.0,300.0,249.0,4.0,16.0,345.0,146.0,4.0
Sat 4 Jul 7:40pm,Marvel Stadium,0.0,5,2020,WBD,NTH,87.0,38.0,False,207.0,246.0,4.0,0.8414634146341463,5.0,13.0,250.0,243.0,4.0,1.02880658436214,5.0,9.0,8.0,207.0,246.0,4.0,8.0,250.0,243.0,4.0
Sun 5 Jul 1:05pm,Heritage Bank Stadium,0.0,5,2020,ADE,FRE,34.0,54.0,False,181.0,349.0,4.0,0.5186246418338109,5.0,18.0,218.0,278.0,4.0,0.7841726618705036,5.0,17.0,0.0,181.0,349.0,4.0,0.0,218.0,278.0,4.0
Sun 5 Jul 3:35pm,MCG,0.0,5,2020,MEL,RCH,52.0,79.0,False,149.0,178.0,3.0,0.8370786516853933,5.0,15.0,247.0,281.0,4.0,0.8790035587188612,5.0,14.0,4.0,149.0,178.0,3.0,6.0,247.0,281.0,4.0
Sun 5 Jul 6:10pm,GIANTS Stadium,0.0,5,2020,GWS,HAW,83.0,49.0,False,264.0,274.0,4.0,0.9635036496350365,5.0,10.0,266.0,263.0,4.0,1.0114068441064639,5.0,4.0,8.0,264.0,274.0,4.0,12.0,266.0,263.0,4.0
Thu 9 Jul 7:40pm,SCG,0.0,6,2020,GEE,BRL,73.0,46.0,False,394.0,327.0,5.0,1.2048929663608563,6.0,3.0,385.0,297.0,5.0,1.2962962962962963,6.0,2.0,12.0,394.0,327.0,5.0,16.0,385.0,297.0,5.0
Fri 10 Jul 7:50pm,GIANTS Stadium,0.0,6,2020,COL,HAW,59.0,27.0,False,315.0,236.0,5.0,1.3347457627118644,6.0,10.0,315.0,346.0,5.0,0.9104046242774566,6.0,9.0,10.0,315.0,236.0,5.0,12.0,315.0,346.0,5.0
